# RV semi-amplitude K(P) for M1=0.4, M2=0.08 Msun, i=90 deg: P [d]  K [km/s]
1.07177 27.1513
1.0926 26.9777
1.11384 26.8051
1.13549 26.6336
1.15756 26.4632
1.18007 26.2940
1.20301 26.1258
1.22639 25.9586
1.25023 25.7926
1.27453 25.6276
1.29931 25.4637
1.32457 25.3008
1.35031 25.1389
1.37656 24.9781
1.40332 24.8183
1.4306 24.6596
1.45841 24.5018
1.48676 24.3451
1.51566 24.1893
1.54512 24.0346
1.57516 23.8809
1.60578 23.7281
1.63699 23.5763
1.66881 23.4255
1.70125 23.2756
1.73432 23.1268
1.76804 22.9788
1.80241 22.8318
1.83744 22.6858
1.87316 22.5407
1.90957 22.3965
1.94669 22.2532
1.98454 22.1108
2.02311 21.9694
2.06244 21.8289
2.10253 21.6892
2.1434 21.5505
2.18507 21.4126
2.22754 21.2756
2.27084 21.1396
2.31499 21.0043
2.35999 20.8700
2.40586 20.7365
2.45263 20.6038
2.50031 20.4720
2.54891 20.3410
2.59846 20.2109
2.64897 20.0816
2.70046 19.9532
2.75296 19.8255
2.80647 19.6987
2.86103 19.5727
2.91664 19.4475
2.97334 19.3231
3.03114 19.1995
3.09006 19.0767
3.15012 18.9546
3.21136 18.8334
3.27379 18.7129
3.33742 18.5932
3.4023 18.4743
3.46844 18.3561
3.53586 18.2387
3.60459 18.1220
3.67466 18.0061
3.74609 17.8909
3.81891 17.7764
3.89315 17.6627
3.96883 17.5497
4.04598 17.4375
4.12463 17.3259
4.2048 17.2151
4.28654 17.1050
4.36987 16.9956
4.45481 16.8868
4.54141 16.7788
4.62969 16.6715
4.71969 16.5648
4.81143 16.4589
4.90496 16.3536
5.00031 16.2490
5.09751 16.1450
5.1966 16.0418
5.29761 15.9391
5.40059 15.8372
5.50557 15.7359
5.6126 15.6352
5.7217 15.5352
5.83292 15.4358
5.94631 15.3371
6.0619 15.2390
6.17974 15.1415
6.29986 15.0446
6.42233 14.9484
6.54717 14.8528
6.67444 14.7577
6.80418 14.6633
6.93645 14.5695
7.07128 14.4763
7.20874 14.3837
7.34887 14.2917
7.49173 14.2003
7.63736 14.1095
7.78582 14.0192
7.93717 13.9295
8.09146 13.8404
8.24875 13.7519
8.40909 13.6639
8.57256 13.5765
8.7392 13.4897
8.90908 13.4034
9.08226 13.3176
9.25881 13.2324
9.43879 13.1478
9.62227 13.0637
9.80932 12.9801
10 12.8971
